date,route_id,stop_id,stop_name,hour,day_of_week,is_weekend,is_holiday,peak_hour,passenger_count,bus_capacity,buses_allocated,distance_km,travel_time_min
2025-08-18,R401,S01,Central Station,10,0,0,0,0,16,40,1,13.35,46
2025-08-18,R401,S01,Central Station,11,0,0,0,0,77,40,2,4.71,18
2025-08-18,R401,S01,Central Station,12,0,0,0,0,66,40,2,6.9,17
2025-08-18,R401,S01,Central Station,13,0,0,0,0,71,40,3,11.02,37
2025-08-18,R401,S01,Central Station,14,0,0,0,0,53,40,2,12.64,46
2025-08-18,R401,S01,Central Station,15,0,0,0,0,73,40,3,6.91,17
2025-08-18,R401,S01,Central Station,16,0,0,0,0,24,40,2,2.88,7
2025-08-18,R401,S01,Central Station,17,0,0,0,1,127,40,4,6.57,21
2025-08-18,R401,S01,Central Station,18,0,0,0,1,141,40,4,6.38,17
2025-08-18,R401,S01,Central Station,19,0,0,0,1,114,40,4,13.02,41
2025-08-18,R401,S01,Central Station,20,0,0,0,1,135,40,4,10.8,42
2025-08-18,R401,S01,Central Station,21,0,0,0,0,16,40,1,3.16,12
2025-08-18,R401,S01,Central Station,22,0,0,0,0,10,40,1,12.31,34
2025-08-18,R401,S02,City Mall,6,0,0,0,0,11,40,1,9.61,31
2025-08-18,R401,S02,City Mall,7,0,0,0,1,95,40,3,6.67,22
2025-08-18,R401,S02,City Mall,8,0,0,0,1,89,40,2,9.81,30
2025-08-18,R401,S02,City Mall,9,0,0,0,1,109,40,4,2.11,5
2025-08-18,R401,S02,City Mall,10,0,0,0,0,23,40,1,10.41,35
2025-08-18,R401,S02,City Mall,11,0,0,0,0,47,40,2,3.38,9
2025-08-18,R401,S02,City Mall,12,0,0,0,0,40,40,1,7.54,19
2025-08-18,R401,S02,City Mall,13,0,0,0,0,49,40,2,5.45,21
2025-08-18,R401,S02,City Mall,14,0,0,0,0,66,40,2,8.22,20
2025-08-18,R401,S02,City Mall,15,0,0,0,0,55,40,2,13.61,47
2025-08-18,R401,S02,City Mall,16,0,0,0,0,20,40,1,13.87,53
2025-08-18,R401,S02,City Mall,17,0,0,0,1,125,40,4,13.16,37
2025-08-18,R401,S02,City Mall,18,0,0,0,1,104,40,3,3.82,10
2025-08-18,R401,S02,City Mall,19,0,0,0,1,100,40,3,8.78,23
2025-08-18,R401,S02,City Mall,20,0,0,0,1,112,40,3,3.61,12
2025-08-18,R401,S02,City Mall,21,0,0,0,0,15,40,1,8.52,27
2025-08-18,R401,S02,City Mall,22,0,0,0,0,5,40,1,11.78,36
2025-08-18,R401,S03,University,6,0,0,0,0,15,40,2,11.2,44
2025-08-18,R401,S03,University,7,0,0,0,1,120,40,3,4.43,17
2025-08-18,R401,S03,University,8,0,0,0,1,101,40,3,6.59,17
2025-08-18,R401,S03,University,9,0,0,0,1,91,40,3,2.19,6
2025-08-18,R401,S03,University,10,0,0,0,0,25,40,1,12.74,46
2025-08-18,R401,S03,University,11,0,0,0,0,67,40,1,4.85,14
2025-08-18,R401,S03,University,12,0,0,0,0,57,40,2,14.95,49
2025-08-18,R401,S03,University,13,0,0,0,0,64,40,2,8.46,30
2025-08-18,R401,S03,University,14,0,0,0,0,48,40,2,11.75,44
2025-08-18,R401,S03,University,15,0,0,0,0,65,40,2,12.77,40
2025-08-18,R401,S03,University,16,0,0,0,0,14,40,1,11.67,31
2025-08-18,R401,S03,University,17,0,0,0,1,120,40,3,4.44,12
2025-08-18,R401,S03,University,18,0,0,0,1,125,40,3,10.69,33
2025-08-18,R401,S03,University,19,0,0,0,1,118,40,3,8.9,32
2025-08-18,R401,S03,University,20,0,0,0,1,105,40,4,3.71,14
2025-08-18,R401,S03,University,21,0,0,0,0,5,40,1,2.25,6
2025-08-18,R401,S03,University,22,0,0,0,0,28,40,2,13.86,48
2025-08-18,R401,S04,Market,6,0,0,0,0,10,40,1,3.42,9
2025-08-18,R401,S04,Market,7,0,0,0,1,89,40,3,7.68,24
2025-08-18,R401,S04,Market,8,0,0,0,1,82,40,3,4.84,16
2025-08-18,R401,S04,Market,9,0,0,0,1,71,40,3,3.7,10
2025-08-18,R401,S04,Market,10,0,0,0,0,13,40,1,3.99,11
2025-08-18,R401,S04,Market,11,0,0,0,0,62,40,2,9.79,30
2025-08-18,R401,S04,Market,12,0,0,0,0,80,40,2,11.93,43
2025-08-18,R401,S04,Market,13,0,0,0,0,42,40,2,7.25,20
2025-08-18,R401,S04,Market,14,0,0,0,0,41,40,2,13.76,42
2025-08-18,R401,S04,Market,15,0,0,0,0,29,40,1,3.23,9
2025-08-18,R401,S04,Market,16,0,0,0,0,5,40,1,9.28,28
2025-08-18,R401,S04,Market,17,0,0,0,1,81,40,4,13.69,44
2025-08-18,R401,S04,Market,18,0,0,0,1,86,40,3,4.3,15
2025-08-18,R401,S04,Market,19,0,0,0,1,90,40,3,9.93,31
2025-08-18,R401,S04,Market,20,0,0,0,1,97,40,4,9.21,34
2025-08-18,R401,S04,Market,21,0,0,0,0,11,40,1,8.86,28
2025-08-18,R401,S04,Market,22,0,0,0,0,16,40,1,13.69,43
2025-08-18,R401,S05,Bus Terminal,6,0,0,0,0,21,40,1,8.43,23
2025-08-18,R401,S05,Bus Terminal,7,0,0,0,1,121,40,4,3.43,9
2025-08-18,R401,S05,Bus Terminal,8,0,0,0,1,118,40,2,5.48,20
2025-08-18,R401,S05,Bus Terminal,9,0,0,0,1,109,40,2,4.69,17
2025-08-18,R401,S05,Bus Terminal,10,0,0,0,0,7,40,1,11.14,38
2025-08-18,R401,S05,Bus Terminal,11,0,0,0,0,61,40,1,2.37,9
2025-08-18,R401,S05,Bus Terminal,12,0,0,0,0,43,40,2,11.92,36
2025-08-18,R401,S05,Bus Terminal,13,0,0,0,0,56,40,2,12.62,35
2025-08-18,R401,S05,Bus Terminal,14,0,0,0,0,73,40,1,5.6,14
2025-08-18,R401,S05,Bus Terminal,15,0,0,0,0,69,40,3,4.87,13
2025-08-18,R401,S05,Bus Terminal,16,0,0,0,0,27,40,1,4.05,13
2025-08-18,R401,S05,Bus Terminal,17,0,0,0,1,147,40,5,12.96,33
2025-08-18,R401,S05,Bus Terminal,18,0,0,0,1,128,40,4,5.7,18
2025-08-18,R401,S05,Bus Terminal,19,0,0,0,1,142,40,4,2.16,6
2025-08-18,R401,S05,Bus Terminal,20,0,0,0,1,127,40,3,5.97,23
2025-08-18,R401,S05,Bus Terminal,21,0,0,0,0,16,40,1,9.21,26
2025-08-18,R401,S05,Bus Terminal,22,0,0,0,0,15,40,1,13.73,45
2025-08-18,R401,S06,Industrial Area,6,0,0,0,0,16,40,1,6.62,16
2025-08-18,R401,S06,Industrial Area,7,0,0,0,1,61,40,2,6.84,22
2025-08-18,R401,S06,Industrial Area,8,0,0,0,1,68,40,2,8.7,29
2025-08-18,R401,S06,Industrial Area,9,0,0,0,1,69,40,2,13.23,43
2025-08-18,R401,S06,Industrial Area,10,0,0,0,0,5,40,1,7.53,29
2025-08-18,R401,S06,Industrial Area,11,0,0,0,0,44,40,3,14.1,50
2025-08-18,R401,S06,Industrial Area,12,0,0,0,0,24,40,1,11.88,47
2025-08-18,R401,S06,Industrial Area,13,0,0,0,0,27,40,2,6.09,22
2025-08-18,R401,S06,Industrial Area,14,0,0,0,0,38,40,1,11.57,30
2025-08-18,R401,S06,Industrial Area,15,0,0,0,0,42,40,2,11.54,30
2025-08-18,R401,S06,Industrial Area,16,0,0,0,0,17,40,1,6.21,22
2025-08-18,R401,S06,Industrial Area,17,0,0,0,1,75,40,2,3.09,9
2025-08-18,R401,S06,Industrial Area,18,0,0,0,1,61,40,2,14.29,43
2025-08-18,R401,S06,Industrial Area,19,0,0,0,1,67,40,2,8.21,24
2025-08-18,R401,S06,Industrial Area,20,0,0,0,1,51,40,3,6.78,26
2025-08-18,R401,S06,Industrial Area,21,0,0,0,0,5,40,1,2.72,7
2025-08-18,R401,S06,Industrial Area,22,0,0,0,0,5,40,1,12.73,48
2025-08-19,R101,S01,Central Station,6,1,0,0,0,37,40,1,6.35,23
2025-08-19,R101,S01,Central Station,7,1,0,0,1,187,40,6,11.93,45
2025-08-19,R101,S01,Central Station,8,1,0,0,1,171,40,5,10.09,34
2025-08-19,R101,S01,Central Station,9,1,0,0,1,141,40,3,3.01,8
2025-08-19,R101,S01,Central Station,10,1,0,0,0,21,40,1,12.83,47
2025-08-19,R101,S01,Central Station,11,1,0,0,0,78,40,2,8.07,29
2025-08-19,R101,S01,Central Station,12,1,0,0,0,73,40,2,4.0,11
2025-08-19,R101,S01,Central Station,13,1,0,0,0,88,40,3,9.51,30
2025-08-19,R101,S01,Central Station,14,1,0,0,0,93,40,4,12.18,37
2025-08-19,R101,S01,Central Station,15,1,0,0,0,78,40,1,13.24,37
2025-08-19,R101,S01,Central Station,16,1,0,0,0,34,40,2,6.99,24
2025-08-19,R101,S01,Central Station,17,1,0,0,1,184,40,5,7.35,28
2025-08-19,R101,S01,Central Station,18,1,0,0,1,189,40,5,8.3,24
2025-08-19,R101,S01,Central Station,19,1,0,0,1,184,40,5,14.22,38
2025-08-19,R101,S01,Central Station,20,1,0,0,1,185,40,6,10.86,37
2025-08-19,R101,S01,Central Station,21,1,0,0,0,18,40,1,8.92,23
2025-08-19,R101,S01,Central Station,22,1,0,0,0,8,40,1,3.05,9
2025-08-19,R101,S02,City Mall,6,1,0,0,0,23,40,1,14.22,41
2025-08-19,R101,S02,City Mall,7,1,0,0,1,127,40,3,8.4,26
2025-08-19,R101,S02,City Mall,8,1,0,0,1,155,40,4,3.25,11
2025-08-19,R101,S02,City Mall,9,1,0,0,1,126,40,5,8.92,24
2025-08-19,R101,S02,City Mall,10,1,0,0,0,41,40,2,12.85,35
2025-08-19,R101,S02,City Mall,11,1,0,0,0,63,40,2,14.96,59
2025-08-19,R101,S02,City Mall,12,1,0,0,0,86,40,3,11.99,43
2025-08-19,R101,S02,City Mall,13,1,0,0,0,88,40,3,2.89,7
2025-08-19,R101,S02,City Mall,14,1,0,0,0,90,40,2,10.23,31
2025-08-19,R101,S02,City Mall,15,1,0,0,0,68,40,2,9.71,29
2025-08-19,R101,S02,City Mall,16,1,0,0,0,33,40,1,9.85,36
2025-08-19,R101,S02,City Mall,17,1,0,0,1,150,40,4,5.68,15
2025-08-19,R101,S02,City Mall,18,1,0,0,1,147,40,4,12.34,37
2025-08-19,R101,S02,City Mall,19,1,0,0,1,156,40,3,9.24,25
2025-08-19,R101,S02,City Mall,20,1,0,0,1,164,40,5,5.37,21
2025-08-19,R101,S02,City Mall,21,1,0,0,0,10,40,1,4.5,17
2025-08-19,R101,S02,City Mall,22,1,0,0,0,19,40,1,2.64,9
2025-08-19,R101,S03,University,6,1,0,0,0,25,40,2,8.53,29
2025-08-19,R101,S03,University,7,1,0,0,1,142,40,4,6.34,17
2025-08-19,R101,S03,University,8,1,0,0,1,149,40,4,8.78,31
2025-08-19,R101,S03,University,9,1,0,0,1,149,40,3,2.03,6
2025-08-19,R101,S03,University,10,1,0,0,0,40,40,1,13.94,54
2025-08-19,R101,S03,University,11,1,0,0,0,72,40,3,9.47,24
2025-08-19,R101,S03,University,12,1,0,0,0,106,40,3,12.15,30
2025-08-19,R101,S03,University,13,1,0,0,0,67,40,2,11.84,38
2025-08-19,R101,S03,University,14,1,0,0,0,87,40,3,12.64,36
2025-08-19,R101,S03,University,15,1,0,0,0,82,40,3,8.78,22
2025-08-19,R101,S03,University,16,1,0,0,0,27,40,1,8.97,23
2025-08-19,R101,S03,University,17,1,0,0,1,167,40,5,2.12,7
2025-08-19,R101,S03,University,18,1,0,0,1,176,40,4,3.69,10
2025-08-19,R101,S03,University,19,1,0,0,1,177,40,4,8.0,25
2025-08-19,R101,S03,University,20,1,0,0,1,167,40,6,4.73,15
2025-08-19,R101,S03,University,21,1,0,0,0,20,40,2,3.67,13
2025-08-19,R101,S03,University,22,1,0,0,0,5,40,2,11.94,39
2025-08-19,R101,S04,Market,6,1,0,0,0,24,40,2,6.41,22
2025-08-19,R101,S04,Market,7,1,0,0,1,121,40,5,3.85,13
2025-08-19,R101,S04,Market,8,1,0,0,1,94,40,3,6.68,23
2025-08-19,R101,S04,Market,9,1,0,0,1,118,40,3,10.01,25
2025-08-19,R101,S04,Market,10,1,0,0,0,24,40,2,9.74,25
2025-08-19,R101,S04,Market,11,1,0,0,0,78,40,2,2.84,7
2025-08-19,R101,S04,Market,12,1,0,0,0,67,40,3,14.69,56
2025-08-19,R101,S04,Market,13,1,0,0,0,70,40,1,9.71,34
2025-08-19,R101,S04,Market,14,1,0,0,0,62,40,1,12.42,43
2025-08-19,R101,S04,Market,15,1,0,0,0,71,40,1,10.95,34
2025-08-19,R101,S04,Market,16,1,0,0,0,32,40,1,7.89,22
2025-08-19,R101,S04,Market,17,1,0,0,1,117,40,3,14.12,49
2025-08-19,R101,S04,Market,18,1,0,0,1,133,40,4,9.35,29
2025-08-19,R101,S04,Market,19,1,0,0,1,142,40,4,4.34,14
2025-08-19,R101,S04,Market,20,1,0,0,1,140,40,4,7.91,24
2025-08-19,R101,S04,Market,21,1,0,0,0,13,40,1,3.48,13
2025-08-19,R101,S04,Market,22,1,0,0,0,16,40,1,14.66,44
2025-08-19,R101,S05,Bus Terminal,6,1,0,0,0,48,40,2,6.59,22
2025-08-19,R101,S05,Bus Terminal,7,1,0,0,1,164,40,5,2.07,6
2025-08-19,R101,S05,Bus Terminal,8,1,0,0,1,180,40,5,8.05,21
2025-08-19,R101,S05,Bus Terminal,9,1,0,0,1,156,40,4,10.1,30
2025-08-19,R101,S05,Bus Terminal,10,1,0,0,0,48,40,2,2.37,8
2025-08-19,R101,S05,Bus Terminal,11,1,0,0,0,94,40,3,7.93,30
2025-08-19,R101,S05,Bus Terminal,12,1,0,0,0,97,40,3,10.63,38
2025-08-19,R101,S05,Bus Terminal,13,1,0,0,0,92,40,3,10.55,34
2025-08-19,R101,S05,Bus Terminal,14,1,0,0,0,97,40,3,10.49,33
2025-08-19,R101,S05,Bus Terminal,15,1,0,0,0,100,40,3,5.68,21
2025-08-19,R101,S05,Bus Terminal,16,1,0,0,0,47,40,3,9.28,30
2025-08-19,R101,S05,Bus Terminal,17,1,0,0,1,208,40,7,2.66,7
2025-08-19,R101,S05,Bus Terminal,18,1,0,0,1,195,40,4,5.55,18
2025-08-19,R101,S05,Bus Terminal,19,1,0,0,1,178,40,5,10.22,39
2025-08-19,R101,S05,Bus Terminal,20,1,0,0,1,208,40,6,13.97,53
2025-08-19,R101,S05,Bus Terminal,21,1,0,0,0,5,40,1,11.35,40
2025-08-19,R101,S05,Bus Terminal,22,1,0,0,0,15,40,2,3.33,10
2025-08-19,R101,S06,Industrial Area,6,1,0,0,0,16,40,1,7.84,21
2025-08-19,R101,S06,Industrial Area,7,1,0,0,1,94,40,4,10.35,29
2025-08-19,R101,S06,Industrial Area,8,1,0,0,1,81,40,3,9.84,37
2025-08-19,R101,S06,Industrial Area,9,1,0,0,1,80,40,3,8.16,23
2025-08-19,R101,S06,Industrial Area,10,1,0,0,0,21,40,1,12.7,47
2025-08-19,R101,S06,Industrial Area,11,1,0,0,0,44,40,2,7.52,23
2025-08-19,R101,S06,Industrial Area,12,1,0,0,0,65,40,2,4.85,14
2025-08-19,R101,S06,Industrial Area,13,1,0,0,0,46,40,1,2.49,8
2025-08-19,R101,S06,Industrial Area,14,1,0,0,0,42,40,2,4.8,17
2025-08-19,R101,S06,Industrial Area,15,1,0,0,0,69,40,1,3.89,11
2025-08-19,R101,S06,Industrial Area,16,1,0,0,0,25,40,1,3.24,8
2025-08-19,R101,S06,Industrial Area,17,1,0,0,1,131,40,4,11.58,37
2025-08-19,R101,S06,Industrial Area,18,1,0,0,1,85,40,4,2.36,8
2025-08-19,R101,S06,Industrial Area,19,1,0,0,1,106,40,3,3.98,11
2025-08-19,R101,S06,Industrial Area,20,1,0,0,1,109,40,3,13.9,53
2025-08-19,R101,S06,Industrial Area,21,1,0,0,0,11,40,2,9.93,31
2025-08-19,R101,S06,Industrial Area,22,1,0,0,0,7,40,1,3.82,13
2025-08-19,R102,S01,Central Station,6,1,0,0,0,40,40,2,2.37,9
2025-08-19,R102,S01,Central Station,7,1,0,0,1,131,40,4,9.9,25
2025-08-19,R102,S01,Central Station,8,1,0,0,1,109,40,2,11.71,43
2025-08-19,R102,S01,Central Station,9,1,0,0,1,117,40,2,14.88,58
2025-08-19,R102,S01,Central Station,10,1,0,0,0,16,40,1,6.08,18
2025-08-19,R102,S01,Central Station,11,1,0,0,0,69,40,3,13.97,45
2025-08-19,R102,S01,Central Station,12,1,0,0,0,79,40,3,3.56,13
2025-08-19,R102,S01,Central Station,13,1,0,0,0,66,40,1,14.76,55
2025-08-19,R102,S01,Central Station,14,1,0,0,0,67,40,3,11.44,34
2025-08-19,R102,S01,Central Station,15,1,0,0,0,60,40,3,14.32,47
2025-08-19,R102,S01,Central Station,16,1,0,0,0,36,40,1,2.79,9
2025-08-19,R102,S01,Central Station,17,1,0,0,1,152,40,4,11.58,40
2025-08-19,R102,S01,Central Station,18,1,0,0,1,140,40,4,8.23,29
2025-08-19,R102,S01,Central Station,19,1,0,0,1,156,40,4,3.29,8
2025-08-19,R102,S01,Central Station,20,1,0,0,1,135,40,5,7.61,22
2025-08-19,R102,S01,Central Station,21,1,0,0,0,5,40,1,4.03,12
2025-08-19,R102,S01,Central Station,22,1,0,0,0,22,40,1,7.84,25
2025-08-19,R102,S02,City Mall,6,1,0,0,0,23,40,1,12.61,32
2025-08-19,R102,S02,City Mall,7,1,0,0,1,102,40,3,8.79,30
2025-08-19,R102,S02,City Mall,8,1,0,0,1,109,40,4,3.63,11
2025-08-19,R102,S02,City Mall,9,1,0,0,1,92,40,3,3.45,10
2025-08-19,R102,S02,City Mall,10,1,0,0,0,7,40,2,2.5,9
2025-08-19,R102,S02,City Mall,11,1,0,0,0,61,40,3,2.45,7
2025-08-19,R102,S02,City Mall,12,1,0,0,0,64,40,1,14.57,49
2025-08-19,R102,S02,City Mall,13,1,0,0,0,74,40,1,3.66,12
2025-08-19,R102,S02,City Mall,14,1,0,0,0,69,40,2,9.67,36
2025-08-19,R102,S02,City Mall,15,1,0,0,0,66,40,3,9.55,26
2025-08-19,R102,S02,City Mall,16,1,0,0,0,37,40,2,9.08,26
2025-08-19,R102,S02,City Mall,17,1,0,0,1,125,40,3,12.93,48
2025-08-19,R102,S02,City Mall,18,1,0,0,1,117,40,4,8.37,29
2025-08-19,R102,S02,City Mall,19,1,0,0,1,129,40,4,14.19,50
2025-08-19,R102,S02,City Mall,20,1,0,0,1,129,40,5,14.32,37
2025-08-19,R102,S02,City Mall,21,1,0,0,0,12,40,1,2.15,6
2025-08-19,R102,S02,City Mall,22,1,0,0,0,5,40,1,8.61,25
2025-08-19,R102,S03,University,6,1,0,0,0,8,40,2,5.39,20
2025-08-19,R102,S03,University,7,1,0,0,1,125,40,4,7.71,28
2025-08-19,R102,S03,University,8,1,0,0,1,122,40,5,2.53,7
2025-08-19,R102,S03,University,9,1,0,0,1,123,40,4,12.05,40
2025-08-19,R102,S03,University,10,1,0,0,0,35,40,1,7.69,24
2025-08-19,R102,S03,University,11,1,0,0,0,56,40,2,10.06,29
2025-08-19,R102,S03,University,12,1,0,0,0,46,40,2,8.08,23
2025-08-19,R102,S03,University,13,1,0,0,0,70,40,2,12.47,35
2025-08-19,R102,S03,University,14,1,0,0,0,77,40,1,8.27,32
2025-08-19,R102,S03,University,15,1,0,0,0,69,40,2,14.21,47
2025-08-19,R102,S03,University,16,1,0,0,0,11,40,1,11.87,32
2025-08-19,R102,S03,University,17,1,0,0,1,132,40,5,14.61,51
2025-08-19,R102,S03,University,18,1,0,0,1,119,40,3,6.36,21
2025-08-19,R102,S03,University,19,1,0,0,1,115,40,3,5.65,14
2025-08-19,R102,S03,University,20,1,0,0,1,130,40,5,4.25,16
2025-08-19,R102,S03,University,21,1,0,0,0,15,40,1,9.12,34
2025-08-19,R102,S03,University,22,1,0,0,0,12,40,2,13.35,52
2025-08-19,R102,S04,Market,6,1,0,0,0,24,40,2,12.91,40
2025-08-19,R102,S04,Market,7,1,0,0,1,82,40,3,12.65,41
2025-08-19,R102,S04,Market,8,1,0,0,1,91,40,3,11.5,44
2025-08-19,R102,S04,Market,9,1,0,0,1,85,40,3,8.68,26
2025-08-19,R102,S04,Market,10,1,0,0,0,17,40,1,12.82,34
2025-08-19,R102,S04,Market,11,1,0,0,0,53,40,1,12.31,36
2025-08-19,R102,S04,Market,12,1,0,0,0,61,40,2,10.14,25
2025-08-19,R102,S04,Market,13,1,0,0,0,53,40,2,14.33,49
2025-08-19,R102,S04,Market,14,1,0,0,0,56,40,3,4.04,11
2025-08-19,R102,S04,Market,15,1,0,0,0,50,40,2,14.79,43
2025-08-19,R102,S04,Market,16,1,0,0,0,25,40,2,9.16,31
2025-08-19,R102,S04,Market,17,1,0,0,1,110,40,3,14.43,40
2025-08-19,R102,S04,Market,18,1,0,0,1,119,40,3,8.32,25
2025-08-19,R102,S04,Market,19,1,0,0,1,112,40,3,14.44,42
2025-08-19,R102,S04,Market,20,1,0,0,1,99,40,4,11.1,34
2025-08-19,R102,S04,Market,21,1,0,0,0,21,40,2,13.17,38
2025-08-19,R102,S04,Market,22,1,0,0,0,15,40,1,14.61,39
2025-08-19,R102,S05,Bus Terminal,6,1,0,0,0,24,40,2,3.84,12
2025-08-19,R102,S05,Bus Terminal,7,1,0,0,1,141,40,4,2.21,7
2025-08-19,R102,S05,Bus Terminal,8,1,0,0,1,124,40,5,12.83,43
2025-08-19,R102,S05,Bus Terminal,9,1,0,0,1,141,40,4,14.79,39
2025-08-19,R102,S05,Bus Terminal,10,1,0,0,0,48,40,2,13.31,46
2025-08-19,R102,S05,Bus Terminal,11,1,0,0,0,83,40,3,13.77,52
2025-08-19,R102,S05,Bus Terminal,12,1,0,0,0,87,40,3,12.18,33
2025-08-19,R102,S05,Bus Terminal,13,1,0,0,0,71,40,2,5.28,19
2025-08-19,R102,S05,Bus Terminal,14,1,0,0,0,80,40,2,6.64,23
2025-08-19,R102,S05,Bus Terminal,15,1,0,0,0,82,40,4,10.74,30
2025-08-19,R102,S05,Bus Terminal,16,1,0,0,0,27,40,2,14.8,42
2025-08-19,R102,S05,Bus Terminal,17,1,0,0,1,157,40,5,7.79,25
2025-08-19,R102,S05,Bus Terminal,18,1,0,0,1,155,40,4,3.61,10
2025-08-19,R102,S05,Bus Terminal,19,1,0,0,1,157,40,4,11.0,43
2025-08-19,R102,S05,Bus Terminal,20,1,0,0,1,140,40,5,7.37,27
2025-08-19,R102,S05,Bus Terminal,21,1,0,0,0,28,40,1,2.43,8
2025-08-19,R102,S05,Bus Terminal,22,1,0,0,0,20,40,2,8.04,23
2025-08-19,R102,S06,Industrial Area,6,1,0,0,0,15,40,1,7.63,25
2025-08-19,R102,S06,Industrial Area,7,1,0,0,1,71,40,2,4.92,19
2025-08-19,R102,S06,Industrial Area,8,1,0,0,1,72,40,2,9.15,31
2025-08-19,R102,S06,Industrial Area,9,1,0,0,1,64,40,2,7.96,23
2025-08-19,R102,S06,Industrial Area,10,1,0,0,0,28,40,1,12.23,37
2025-08-19,R102,S06,Industrial Area,11,1,0,0,0,50,40,1,9.13,28
2025-08-19,R102,S06,Industrial Area,12,1,0,0,0,50,40,2,4.79,14
2025-08-19,R102,S06,Industrial Area,13,1,0,0,0,55,40,3,11.35,42
2025-08-19,R102,S06,Industrial Area,14,1,0,0,0,42,40,2,7.38,25
2025-08-19,R102,S06,Industrial Area,15,1,0,0,0,23,40,1,10.78,34
2025-08-19,R102,S06,Industrial Area,16,1,0,0,0,22,40,1,7.28,28
2025-08-19,R102,S06,Industrial Area,17,1,0,0,1,86,40,3,13.19,48
2025-08-19,R102,S06,Industrial Area,18,1,0,0,1,96,40,3,8.51,22
2025-08-19,R102,S06,Industrial Area,19,1,0,0,1,91,40,3,14.7,39
2025-08-19,R102,S06,Industrial Area,20,1,0,0,1,81,40,4,4.24,15
2025-08-19,R102,S06,Industrial Area,21,1,0,0,0,7,40,1,14.44,49
2025-08-19,R102,S06,Industrial Area,22,1,0,0,0,18,40,2,6.47,25
2025-08-19,R103,S01,Central Station,6,1,0,0,0,5,40,1,13.5,50
2025-08-19,R103,S01,Central Station,7,1,0,0,1,84,40,3,11.39,44
2025-08-19,R103,S01,Central Station,8,1,0,0,1,91,40,3,10.18,28
2025-08-19,R103,S01,Central Station,9,1,0,0,1,81,40,3,4.4,17
2025-08-19,R103,S01,Central Station,10,1,0,0,0,14,40,1,11.0,38
2025-08-19,R103,S01,Central Station,11,1,0,0,0,48,40,3,5.42,19
2025-08-19,R103,S01,Central Station,12,1,0,0,0,59,40,2,2.46,7
2025-08-19,R103,S01,Central Station,13,1,0,0,0,50,40,2,10.98,36
2025-08-19,R103,S01,Central Station,14,1,0,0,0,39,40,1,5.22,17
2025-08-19,R103,S01,Central Station,15,1,0,0,0,58,40,1,9.95,37
2025-08-19,R103,S01,Central Station,16,1,0,0,0,32,40,1,3.44,11
2025-08-19,R103,S01,Central Station,17,1,0,0,1,83,40,3,4.66,16
2025-08-19,R103,S01,Central Station,18,1,0,0,1,119,40,3,14.6,52
2025-08-19,R103,S01,Central Station,19,1,0,0,1,91,40,3,12.79,43
2025-08-19,R103,S01,Central Station,20,1,0,0,1,100,40,4,10.77,38
2025-08-19,R103,S01,Central Station,21,1,0,0,0,16,40,1,4.59,15
2025-08-19,R103,S01,Central Station,22,1,0,0,0,5,40,2,10.03,34
2025-08-19,R103,S02,City Mall,6,1,0,0,0,11,40,1,2.81,10
2025-08-19,R103,S02,City Mall,7,1,0,0,1,71,40,2,8.03,25
2025-08-19,R103,S02,City Mall,8,1,0,0,1,51,40,2,2.16,7
2025-08-19,R103,S02,City Mall,9,1,0,0,1,78,40,2,3.0,8
2025-08-19,R103,S02,City Mall,10,1,0,0,0,5,40,1,4.04,12
2025-08-19,R103,S02,City Mall,11,1,0,0,0,39,40,1,4.65,12
2025-08-19,R103,S02,City Mall,12,1,0,0,0,32,40,2,4.68,17
2025-08-19,R103,S02,City Mall,13,1,0,0,0,45,40,2,3.02,10
2025-08-19,R103,S02,City Mall,14,1,0,0,0,17,40,1,12.68,41
2025-08-19,R103,S02,City Mall,15,1,0,0,0,22,40,1,2.29,8
2025-08-19,R103,S02,City Mall,16,1,0,0,0,10,40,2,2.65,9
2025-08-19,R103,S02,City Mall,17,1,0,0,1,83,40,3,9.63,29
2025-08-19,R103,S02,City Mall,18,1,0,0,1,80,40,3,7.53,25
2025-08-19,R103,S02,City Mall,19,1,0,0,1,89,40,3,8.33,22
2025-08-19,R103,S02,City Mall,20,1,0,0,1,79,40,2,11.47,30
2025-08-19,R103,S02,City Mall,21,1,0,0,0,8,40,1,4.64,16
2025-08-19,R103,S02,City Mall,22,1,0,0,0,5,40,1,3.31,12
2025-08-19,R103,S03,University,6,1,0,0,0,15,40,2,6.89,22
2025-08-19,R103,S03,University,7,1,0,0,1,76,40,2,9.48,35
2025-08-19,R103,S03,University,8,1,0,0,1,56,40,2,3.71,9
2025-08-19,R103,S03,University,9,1,0,0,1,67,40,2,9.42,30
2025-08-19,R103,S03,University,10,1,0,0,0,22,40,1,7.61,19
2025-08-19,R103,S03,University,11,1,0,0,0,44,40,3,13.75,43
2025-08-19,R103,S03,University,12,1,0,0,0,40,40,1,11.3,45
2025-08-19,R103,S03,University,13,1,0,0,0,36,40,1,3.31,11
2025-08-19,R103,S03,University,14,1,0,0,0,25,40,2,13.63,35
2025-08-19,R103,S03,University,15,1,0,0,0,20,40,1,4.06,13
2025-08-19,R103,S03,University,16,1,0,0,0,14,40,2,11.5,40
2025-08-19,R103,S03,University,17,1,0,0,1,99,40,3,9.19,30
2025-08-19,R103,S03,University,18,1,0,0,1,85,40,3,7.02,20
